academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Un-Aided,,STATE,GOBC,OBC,GENERAL,STATE,I,,3427,,90.11,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Un-Aided,,STATE,LOPEN,OPEN,LADIES,STATE,I,,2444,,91.14,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Un-Aided,,STATE,LSEBC,SEBC,LADIES,STATE,I,,5464,,88.46,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Un-Aided,,STATE,GST,ST,GENERAL,STATE,VII,,3484,,90.06,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Un-Aided,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,3961,,89.66,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Un-Aided,,STATE,GSC,SC,GENERAL,STATE,I,,9527,,85.83,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Un-Aided,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,4588,,89.14,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Un-Aided,,STATE,LST,ST,LADIES,STATE,VII,,4070,,89.54,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,8,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Un-Aided,,STATE,GOBC,OBC,GENERAL,STATE,I,,5948,,88.11,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,9,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,5846,,88.18,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,9,pdfplumber_text,false,false,
