academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,36655,,89.1962092,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,59243,,82.1319232,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LSTS,ST,LADIES,STATE,I,,164163,,35.1590106,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LVJS,VJ,LADIES,STATE,I,,159935,,36.5248856,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LNT1S,NT1,LADIES,STATE,I,,67921,,79.3730892,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LNT2S,NT2,LADIES,STATE,I,,63163,,80.9669596,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,41271,,87.7787039,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LSEBCS,SEBC,LADIES,STATE,I,,67715,,79.4832155,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,PWDOPENS,OPEN,SPECIAL,STATE,I,,168637,,32.0008834,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,TFWS,TFWS,SPECIAL,STATE,I,,32627,,90.4142665,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,74419,,76.9322569,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,DEFOBCS,OBC,SPECIAL,STATE,I-Non,,42496,,87.3499473,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,PWDOBCS,OBC,SPECIAL,STATE,I-Non,,42752,,87.3196408,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LSTS,ST,LADIES,STATE,VII,,37594,,88.9550679,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,ORPHAN,ORPHAN,SPECIAL,STATE,VII,,36909,,89.1476381,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
