id,branch_code,official_name,display_name,search_group
1511,0631926310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1512,0631929310,Electrical Engineering,Electrical Engineering,
1513,0631937210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1514,0631961210,Mechanical Engineering,Mechanical Engineering,
1515,0632024510,Computer Engineering,Computer Engineering,
1516,0632029310,Electrical Engineering,Electrical Engineering,
1517,0632037210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1518,0632037810,Electronics Engineering ( VLSI Design and Technology),Electronics Engineering ( VLSI Design and Technology),
1519,0632061210,Mechanical Engineering,Mechanical Engineering,
1520,0632092810,Electronics and Communication(Advanced Communication Technology),Electronics and Communication(Advanced Communication Technology),
1521,0632124210,Computer Science and Engineering,Computer Science and Engineering,
1522,0632129310,Electrical Engineering,Electrical Engineering,
1523,0632137210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1524,0632199510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1525,0632224510,Computer Engineering,Computer Engineering,
1526,0632237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1527,0632419110,Civil Engineering,Civil Engineering,
1528,0632424510,Computer Engineering,Computer Engineering,
1529,0632426310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1530,0632437210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1531,0632461210,Mechanical Engineering,Mechanical Engineering,
1532,0632519110,Civil Engineering,Civil Engineering,
1533,0632524510,Computer Engineering,Computer Engineering,
1534,0632525710,Computer Science and Design,Computer Science and Design,
1535,0632529310,Electrical Engineering,Electrical Engineering,
1536,0632537210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1537,0632537810,Electronics Engineering ( VLSI Design and Technology),Electronics Engineering ( VLSI Design and Technology),
1538,0632561210,Mechanical Engineering,Mechanical Engineering,
1539,0632592110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1540,0632593310,Electronics and Communication (Advanced Communication Technology),Electronics and Communication (Advanced Communication Technology),
1541,0632619110,Civil Engineering,Civil Engineering,
1542,0632624210,Computer Science and Engineering,Computer Science and Engineering,
1543,0632637210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1544,0632661210,Mechanical Engineering,Mechanical Engineering,
1545,0641924210,Computer Science and Engineering,Computer Science and Engineering,
1546,0641937210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1547,0641961210,Mechanical Engineering,Mechanical Engineering,
1548,0641991310,Computer Science and Engineering (Artificial Intelligence),Computer Science and Engineering (Artificial Intelligence),
1549,0646619110,Civil Engineering,Civil Engineering,
1550,0646624210,Computer Science and Engineering,Computer Science and Engineering,
1551,0646629310,Electrical Engineering,Electrical Engineering,
1552,0646661210,Mechanical Engineering,Mechanical Engineering,
1553,0646824210,Computer Science and Engineering,Computer Science and Engineering,
1554,0646829310,Electrical Engineering,Electrical Engineering,
1555,0646837210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1556,0654519110,Civil Engineering,Civil Engineering,
1557,0654524210,Computer Science and Engineering,Computer Science and Engineering,
1558,0654526310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1559,0654529310,Electrical Engineering,Electrical Engineering,
1560,0654537210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1561,0654561210,Mechanical Engineering,Mechanical Engineering,
1562,0660919110,Civil Engineering,Civil Engineering,
1563,0660924510,Computer Engineering,Computer Engineering,
1564,0660926310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1565,0660937210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1566,0660961210,Mechanical Engineering,Mechanical Engineering,
1567,0662224510,Computer Engineering,Computer Engineering,
1568,0662237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1569,0662261210,Mechanical Engineering,Mechanical Engineering,
1570,0662292110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1571,0662299510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1572,0662524510,Computer Engineering,Computer Engineering,
1573,0662529310,Electrical Engineering,Electrical Engineering,
1574,0662561210,Mechanical Engineering,Mechanical Engineering,
1575,0662819110,Civil Engineering,Civil Engineering,
1576,0662824510,Computer Engineering,Computer Engineering,
1577,0662824610,Information Technology,Information Technology,
1578,0662829310,Electrical Engineering,Electrical Engineering,
1579,0662861210,Mechanical Engineering,Mechanical Engineering,
1580,0662884410,Electronics and Computer Engineering,Electronics and Computer Engineering,
1581,0663219110,Civil Engineering,Civil Engineering,
1582,0663224510,Computer Engineering,Computer Engineering,
1583,0663229310,Electrical Engineering,Electrical Engineering,
1584,0663237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1585,0663261210,Mechanical Engineering,Mechanical Engineering,
1586,0663292110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1587,0663419110,Civil Engineering,Civil Engineering,
1588,0663424510,Computer Engineering,Computer Engineering,
1589,0663424610,Information Technology,Information Technology,
1590,0663437210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1591,0663461210,Mechanical Engineering,Mechanical Engineering,
1592,0663519110,Civil Engineering,Civil Engineering,
1593,0663524510,Computer Engineering,Computer Engineering,
1594,0663529310,Electrical Engineering,Electrical Engineering,
1595,0663561210,Mechanical Engineering,Mechanical Engineering,
1596,0663591210,Computer Science and Engineering(Data Science),Computer Science and Engineering(Data Science),
1597,0663592110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1598,0664019110,Civil Engineering,Civil Engineering,
1599,0664024210,Computer Science and Engineering,Computer Science and Engineering,
1600,0664029310,Electrical Engineering,Electrical Engineering,
1601,0664037210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1602,0664061210,Mechanical Engineering,Mechanical Engineering,
1603,0664319110,Civil Engineering,Civil Engineering,
1604,0664324210,Computer Science and Engineering,Computer Science and Engineering,
1605,0664329310,Electrical Engineering,Electrical Engineering,
1606,0664337210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1607,0664361210,Mechanical Engineering,Mechanical Engineering,
1608,0664419110,Civil Engineering,Civil Engineering,
1609,0664424510,Computer Engineering,Computer Engineering,
1610,0664429310,Electrical Engineering,Electrical Engineering,
1611,0664437210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1612,0664461210,Mechanical Engineering,Mechanical Engineering,
1613,0664490010,Electronics and Computer Science,Electronics and Computer Science,
1614,0664491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1615,0664919110,Civil Engineering,Civil Engineering,
1616,0664924510,Computer Engineering,Computer Engineering,
1617,0664929310,Electrical Engineering,Electrical Engineering,
1618,0664937210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1619,0664961210,Mechanical Engineering,Mechanical Engineering,
1620,0673219110,Civil Engineering,Civil Engineering,
1621,0673224510,Computer Engineering,Computer Engineering,
1622,0673237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1623,0673261210,Mechanical Engineering,Mechanical Engineering,
1624,0673299510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1625,0675424510,Computer Engineering,Computer Engineering,
1626,0675424610,Information Technology,Information Technology,
1627,0675437210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1628,0675519110,Civil Engineering,Civil Engineering,
1629,0675524510,Computer Engineering,Computer Engineering,
1630,0675526310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1631,0675537210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1632,0675561210,Mechanical Engineering,Mechanical Engineering,
1633,0675619110,Civil Engineering,Civil Engineering,
1634,0675624210,Computer Science and Engineering,Computer Science and Engineering,
1635,0675626310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1636,0675629310,Electrical Engineering,Electrical Engineering,
1637,0675637210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1638,0675661210,Mechanical Engineering,Mechanical Engineering,
1639,0675719110,Civil Engineering,Civil Engineering,
1640,0675724210,Computer Science and Engineering,Computer Science and Engineering,
1641,0675729310,Electrical Engineering,Electrical Engineering,
1642,0675737210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1643,0675761210,Mechanical Engineering,Mechanical Engineering,
1644,0675799510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1645,0675819110,Civil Engineering,Civil Engineering,
1646,0675824510,Computer Engineering,Computer Engineering,
1647,0675837210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1648,0675861210,Mechanical Engineering,Mechanical Engineering,
1649,0675892110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1650,0675899510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1651,0675919110,Civil Engineering,Civil Engineering,
1652,0675924510,Computer Engineering,Computer Engineering,
1653,0675929310,Electrical Engineering,Electrical Engineering,
1654,0675961210,Mechanical Engineering,Mechanical Engineering,
1655,0675999510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1656,0676219110,Civil Engineering,Civil Engineering,
1657,0676224210,Computer Science and Engineering,Computer Science and Engineering,
1658,0676229310,Electrical Engineering,Electrical Engineering,
1659,0676237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1660,0676261210,Mechanical Engineering,Mechanical Engineering,
1661,0676619110,Civil Engineering,Civil Engineering,
1662,0676624510,Computer Engineering,Computer Engineering,
1663,0676637210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1664,0676661210,Mechanical Engineering,Mechanical Engineering,
1665,0676699510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1666,0676724510,Computer Engineering,Computer Engineering,
1667,0676761210,Mechanical Engineering,Mechanical Engineering,
1668,0676791210,Computer Science and Engineering(Data Science),Computer Science and Engineering(Data Science),
1669,0676799510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1670,0676824510,Computer Engineering,Computer Engineering,
1671,0676861210,Mechanical Engineering,Mechanical Engineering,
1672,0676919110,Civil Engineering,Civil Engineering,
1673,0676924510,Computer Engineering,Computer Engineering,
1674,0676924610,Information Technology,Information Technology,
1675,0676937210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1676,0676961210,Mechanical Engineering,Mechanical Engineering,
1677,0677024510,Computer Engineering,Computer Engineering,
1678,0677024610,Information Technology,Information Technology,
1679,0677061210,Mechanical Engineering,Mechanical Engineering,
1680,0677224510,Computer Engineering,Computer Engineering,
1681,0677224610,Information Technology,Information Technology,
1682,0677229310,Electrical Engineering,Electrical Engineering,
1683,0677237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1684,0677261210,Mechanical Engineering,Mechanical Engineering,
1685,0678019110,Civil Engineering,Civil Engineering,
1686,0678024210,Computer Science and Engineering,Computer Science and Engineering,
1687,0678029310,Electrical Engineering,Electrical Engineering,
1688,0678061210,Mechanical Engineering,Mechanical Engineering,
1689,0678091210,Computer Science and Engineering(Data Science),Computer Science and Engineering(Data Science),
1690,0678119110,Civil Engineering,Civil Engineering,
1691,0678124210,Computer Science and Engineering,Computer Science and Engineering,
1692,0678137210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1693,0678161210,Mechanical Engineering,Mechanical Engineering,
1694,0678219110,Civil Engineering,Civil Engineering,
1695,0678224210,Computer Science and Engineering,Computer Science and Engineering,
1696,0678229310,Electrical Engineering,Electrical Engineering,
1697,0678261210,Mechanical Engineering,Mechanical Engineering,
1698,0679419110,Civil Engineering,Civil Engineering,
1699,0679424510,Computer Engineering,Computer Engineering,
1700,0679424610,Information Technology,Information Technology,
1701,0679437210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1702,0679437810,Electronics Engineering ( VLSI Design and Technology),Electronics Engineering ( VLSI Design and Technology),
1703,0679461210,Mechanical Engineering,Mechanical Engineering,
1704,0679492810,Electronics and Communication(Advanced Communication Technology),Electronics and Communication(Advanced Communication Technology),
1705,0679499510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1706,0679519110,Civil Engineering,Civil Engineering,
1707,0679524510,Computer Engineering,Computer Engineering,
1708,0679529310,Electrical Engineering,Electrical Engineering,
1709,0679561210,Mechanical Engineering,Mechanical Engineering,
1710,0679619110,Civil Engineering,Civil Engineering,
1711,0679624510,Computer Engineering,Computer Engineering,
1712,0679637210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1713,0679661210,Mechanical Engineering,Mechanical Engineering,
1714,0679719110,Civil Engineering,Civil Engineering,
1715,0679724210,Computer Science and Engineering,Computer Science and Engineering,
1716,0679729310,Electrical Engineering,Electrical Engineering,
1717,0679737210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1718,0679761210,Mechanical Engineering,Mechanical Engineering,
1719,0679924210,Computer Science and Engineering,Computer Science and Engineering,
1720,0679924510,Computer Engineering,Computer Engineering,
1721,0679929310,Electrical Engineering,Electrical Engineering,
1722,0680219110,Civil Engineering,Civil Engineering,
1723,0680224510,Computer Engineering,Computer Engineering,
1724,0680237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1725,0680250710,Chemical Engineering,Chemical Engineering,
1726,0680261210,Mechanical Engineering,Mechanical Engineering,
1727,0680299510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1728,0680319110,Civil Engineering,Civil Engineering,
1729,0680324210,Computer Science and Engineering,Computer Science and Engineering,
1730,0680329310,Electrical Engineering,Electrical Engineering,
1731,0680337210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1732,0680361210,Mechanical Engineering,Mechanical Engineering,
1733,0680824510,Computer Engineering,Computer Engineering,
1734,0680826310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1735,0680837210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1736,0680861210,Mechanical Engineering,Mechanical Engineering,
1737,0681119110,Civil Engineering,Civil Engineering,
1738,0681124210,Computer Science and Engineering,Computer Science and Engineering,
1739,0681129310,Electrical Engineering,Electrical Engineering,
1740,0681137210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1741,0681161210,Mechanical Engineering,Mechanical Engineering,
1742,0681519110,Civil Engineering,Civil Engineering,
1743,0681524510,Computer Engineering,Computer Engineering,
1744,0681561210,Mechanical Engineering,Mechanical Engineering,
1745,0682219110,Civil Engineering,Civil Engineering,
1746,0682224510,Computer Engineering,Computer Engineering,
1747,0682224610,Information Technology,Information Technology,
1748,0682237210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1749,0682261210,Mechanical Engineering,Mechanical Engineering,
1750,0683424510,Computer Engineering,Computer Engineering,
1751,0683426310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1752,0683919110,Civil Engineering,Civil Engineering,
1753,0683924210,Computer Science and Engineering,Computer Science and Engineering,
1754,0683929310,Electrical Engineering,Electrical Engineering,
1755,0683991210,Computer Science and Engineering(Data Science),Computer Science and Engineering(Data Science),
1756,0687824210,Computer Science and Engineering,Computer Science and Engineering,
1757,0687829310,Electrical Engineering,Electrical Engineering,
1758,0687861210,Mechanical Engineering,Mechanical Engineering,
1759,0687890010,Electronics and Computer Science,Electronics and Computer Science,
1760,0690119110,Civil Engineering,Civil Engineering,
1761,0690124210,Computer Science and Engineering,Computer Science and Engineering,
1762,0690137210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1763,0690161210,Mechanical Engineering,Mechanical Engineering,
1764,0699124510,Computer Engineering,Computer Engineering,
1765,0699124610,Information Technology,Information Technology,
1766,0699126310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1767,0699156610,Computer Science,Computer Science,
1768,0264124210,Computer Science and Engineering,Computer Science and Engineering,
1769,0264129310,Electrical Engineering,Electrical Engineering,
1770,0264199710,Artificial Intelligence,Artificial Intelligence,
1771,0322461210,Mechanical Engineering,Mechanical Engineering,
1772,0322491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1773,0322492010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,
1774,0335319110,Civil Engineering,Civil Engineering,
1775,0335329310,Electrical Engineering,Electrical Engineering,
1776,0335392110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1777,0342361210,Mechanical Engineering,Mechanical Engineering,
1778,0346224510,Computer Engineering,Computer Engineering,
1779,0346284410,Electronics and Computer Engineering,Electronics and Computer Engineering,
1780,0467919110,Civil Engineering,Civil Engineering,
1781,0467924210,Computer Science and Engineering,Computer Science and Engineering,
1782,0467929310,Electrical Engineering,Electrical Engineering,
1783,0467993610,Fire Engineering,Fire Engineering,
1784,0467999710,Artificial Intelligence,Artificial Intelligence,
1785,1600626610,Robotics and Artificial Intelligence,Robotics and Artificial Intelligence,
1786,1600646410,Instrumentation and Control Engineering,Instrumentation and Control Engineering,
1787,0600724210,Computer Science and Engineering,Computer Science and Engineering,
1788,0600724610,Information Technology,Information Technology,
1789,0617591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1790,0621929310,Electrical Engineering,Electrical Engineering,
1791,0622289510,Textile Plant Engineering,Textile Plant Engineering,
1792,0628991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1793,0632261210,Mechanical Engineering,Mechanical Engineering,
1794,0644419110,Civil Engineering,Civil Engineering,
1795,0644424510,Computer Engineering,Computer Engineering,
1796,0676819110,Civil Engineering,Civil Engineering,
1797,0100224210,Computer Science and Engineering,Computer Science and Engineering,
1798,0110526510,Industrial IoT,Industrial IoT,
1799,0200824210,Computer Science and Engineering,Computer Science and Engineering,
1800,0200824610,Information Technology,Information Technology,
1801,0202024610,Information Technology,Information Technology,
1802,0228261210,Mechanical Engineering,Mechanical Engineering,
1803,0264161210,Mechanical Engineering,Mechanical Engineering,
1804,0301224510,Computer Engineering,Computer Engineering,
1805,0301224610,Information Technology,Information Technology,
1806,0301237610,Electronics Engineering,Electronics Engineering,
1807,0303361210,Mechanical Engineering,Mechanical Engineering,
1808,0303651110,Dyestuff Technology,Dyestuff Technology,
1809,0321537210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1810,0322424510,Computer Engineering,Computer Engineering,
1811,0335324510,Computer Engineering,Computer Engineering,
1812,0335324610,Information Technology,Information Technology,
1813,0414119110,Civil Engineering,Civil Engineering,
1814,0415161210,Mechanical Engineering,Mechanical Engineering,
1815,0500424510,Computer Engineering,Computer Engineering,
1816,0510999510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1817,0512124510,Computer Engineering,Computer Engineering,
1818,1600629310,Electrical Engineering,Electrical Engineering,
1819,1600637210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1820,0600719110,Civil Engineering,Civil Engineering,
1821,0617524610,Information Technology,Information Technology,
1822,0621462410,Mechatronics Engineering,Mechatronics Engineering,
1823,0622226310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1824,0622289010,Textile Chemistry,Textile Chemistry,
1825,0627391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1826,0627391310,Computer Science and Engineering (Artificial Intelligence),Computer Science and Engineering (Artificial Intelligence),
1827,0628991310,Computer Science and Engineering (Artificial Intelligence),Computer Science and Engineering (Artificial Intelligence),
1828,0628992010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,
1829,0628992710,Computer Engineering (Software Engineering),Computer Engineering (Software Engineering),
1830,0631761210,Mechanical Engineering,Mechanical Engineering,
1831,0631799510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1832,0663537210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1833,0110526710,Computer Science and Engineering (IoT),Computer Science and Engineering (IoT),
1834,0110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1835,0111426310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1836,0111624610,Information Technology,Information Technology,
1837,0112526310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1838,0126899510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1839,0211192110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1840,0211199510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1841,0211337210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1842,0212791610,Automation and Robotics,Automation and Robotics,
1843,0212792110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1844,0212929310,Electrical Engineering,Electrical Engineering,
1845,0212937210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1846,0212946310,Architectural Assistantship,Architectural Assistantship,
1847,0212991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1848,0214624210,Computer Science and Engineering,Computer Science and Engineering,
1849,0214637210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1850,0225424610,Information Technology,Information Technology,
1851,0250837210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1852,0252299510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1853,0263719110,Civil Engineering,Civil Engineering,
1854,0263724510,Computer Engineering,Computer Engineering,
1855,0263724610,Information Technology,Information Technology,
1856,0263737210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1857,0263799710,Artificial Intelligence,Artificial Intelligence,
1858,0264119110,Civil Engineering,Civil Engineering,
1859,0266624210,Computer Science and Engineering,Computer Science and Engineering,
1860,0266624610,Information Technology,Information Technology,
1861,0266656610,Computer Science,Computer Science,
1862,0266692110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1863,0303651410,Fibres and Textile Processing Technology,Fibres and Textile Processing Technology,
1864,0303672910,Surface Coating Technology,Surface Coating Technology,
1865,0314324510,Computer Engineering,Computer Engineering,
1866,0314324610,Information Technology,Information Technology,
1867,0314361210,Mechanical Engineering,Mechanical Engineering,
1868,0314384410,Electronics and Computer Engineering,Electronics and Computer Engineering,
1869,0314391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1870,0314761210,Mechanical Engineering,Mechanical Engineering,
1871,0314893310,Electronics and Communication (Advanced Communication Technology),Electronics and Communication (Advanced Communication Technology),
1872,0317591610,Automation and Robotics,Automation and Robotics,
1873,0318361610,Mechanical Engineering Automobile,Mechanical Engineering Automobile,
1874,0318424210,Computer Science and Engineering,Computer Science and Engineering,
1875,0318862410,Mechatronics Engineering,Mechatronics Engineering,
1876,0318890010,Electronics and Computer Science,Electronics and Computer Science,
1877,0318891110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1878,0320091010,Computer Science and Engineering(Cyber Security),Computer Science and Engineering(Cyber Security),
1879,0320490010,Electronics and Computer Science,Electronics and Computer Science,
1880,0320492110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1881,0320690010,Electronics and Computer Science,Electronics and Computer Science,
1882,0321524210,Computer Science and Engineering,Computer Science and Engineering,
1883,0322019110,Civil Engineering,Civil Engineering,
1884,0322061210,Mechanical Engineering,Mechanical Engineering,
1885,0322192610,Electrical and Computer Engineering,Electrical and Computer Engineering,
1886,0322419110,Civil Engineering,Civil Engineering,
1887,0325724510,Computer Engineering,Computer Engineering,
1888,0325724610,Information Technology,Information Technology,
1889,0325729310,Electrical Engineering,Electrical Engineering,
1890,0325737210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1891,0325791610,Automation and Robotics,Automation and Robotics,
1892,0335156810,Computer Science and Information Technology,Computer Science and Information Technology,
1893,0335161210,Mechanical Engineering,Mechanical Engineering,
1894,0335191210,Computer Science and Engineering(Data Science),Computer Science and Engineering(Data Science),
1895,0335361210,Mechanical Engineering,Mechanical Engineering,
1896,0335392010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,
1897,0343624610,Information Technology,Information Technology,
1898,0343661210,Mechanical Engineering,Mechanical Engineering,
1899,0343690010,Electronics and Computer Science,Electronics and Computer Science,
1900,0343992610,Electrical and Computer Engineering,Electrical and Computer Engineering,
1901,0344592010,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,
1902,0344592110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1903,0350326310,Artificial Intelligence (AI) and Data Science,Artificial Intelligence (AI) and Data Science,
1904,0354619110,Civil Engineering,Civil Engineering,
1905,0354624510,Computer Engineering,Computer Engineering,
1906,0354629310,Electrical Engineering,Electrical Engineering,
1907,0354661210,Mechanical Engineering,Mechanical Engineering,
1908,0354691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1909,0413324210,Computer Science and Engineering,Computer Science and Engineering,
1910,0413424610,Information Technology,Information Technology,
1911,0413984410,Electronics and Computer Engineering,Electronics and Computer Engineering,
1912,0415100210,Aeronautical Engineering,Aeronautical Engineering,
1913,0415124210,Computer Science and Engineering,Computer Science and Engineering,
1914,0415137010,Electronics and Communication Engineering,Electronics and Communication Engineering,
1915,0419391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Computer Science and Engineering(Artificial Intelligence and Machine Learning),
1916,0419391210,Computer Science and Engineering(Data Science),Computer Science and Engineering(Data Science),
1917,0419691010,Computer Science and Engineering(Cyber Security),Computer Science and Engineering(Cyber Security),
1918,0461326510,Industrial IoT,Industrial IoT,
1919,0500419110,Civil Engineering,Civil Engineering,
1920,0500429310,Electrical Engineering,Electrical Engineering,
1921,0510384410,Electronics and Computer Engineering,Electronics and Computer Engineering,
1922,0510956610,Computer Science,Computer Science,
1923,0510991610,Automation and Robotics,Automation and Robotics,
1924,0510992110,Artificial Intelligence and Machine Learning,Artificial Intelligence and Machine Learning,
1925,0512121910,Robotics and Automation,Robotics and Automation,
1926,0512150710,Chemical Engineering,Chemical Engineering,
1927,0513999510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1928,0516199510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1929,0516299510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1930,0517224610,Information Technology,Information Technology,
1931,0517299510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1932,0518199510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
1933,0525624510,Computer Engineering,Computer Engineering,
1934,0525624610,Information Technology,Information Technology,
1935,0526324510,Computer Engineering,Computer Engineering,
1936,0526329310,Electrical Engineering,Electrical Engineering,
1937,0526337210,Electronics and Telecommunication Engg,Electronics and Telecommunication Engg,
1938,0537019110,Civil Engineering,Civil Engineering,
1939,0537024510,Computer Engineering,Computer Engineering,
1940,0537029310,Electrical Engineering,Electrical Engineering,
1941,0537061210,Mechanical Engineering,Mechanical Engineering,
1942,0537099510,Artificial Intelligence and Data Science,Artificial Intelligence and Data Science,
