academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,HOME,LOBCH,OBC,LADIES,HOME,I,,56460,,84.3005134,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,30155,,91.7720943,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,OTHER,GSCO,SC,GENERAL,OTHER,I,,36428,,90.0233934,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,OTHER,GNT1O,NT1,GENERAL,OTHER,I,,97708,,70.9247292,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,OTHER,GSEBCO,SEBC,GENERAL,OTHER,I,,100151,,70.0246042,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,HOME,GSCH,SC,GENERAL,HOME,I,,200043,,4.7274462,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,HOME,GVJH,VJ,GENERAL,HOME,I,,134585,,51.5716400,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,HOME,GSCH,SC,GENERAL,HOME,VII,,150631,,43.0314730,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,HOME,GVJH,VJ,GENERAL,HOME,VII,,196887,,7.9877752,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,HOME,GOBCH,OBC,GENERAL,HOME,VII,,157446,,39.2328654,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,81826,,74.0630785,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,OTHER,GSTO,ST,GENERAL,OTHER,I,,112562,,62.1365556,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,University Department,,OTHER,GOPENO,OPEN,GENERAL,OTHER,VII,,127111,,55.2744499,FE_2025_CAP3_MH.pdf,3,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,,HOME,GOPENH,OPEN,GENERAL,HOME,I,,152507,,42.2674623,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,,HOME,LOPENH,OPEN,LADIES,HOME,I,,180133,,22.8214173,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,,HOME,GOPENH,OPEN,GENERAL,HOME,I,,203123,,0.9371709,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,true,DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,University Department,,OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,189373,,15.3499592,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,false,
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,HOME,GOPENH,OPEN,GENERAL,HOME,I,,141682,,47.8015007,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,HOME,GSCH,SC,GENERAL,HOME,I,,167133,,32.3446384,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,HOME,GOBCH,OBC,GENERAL,HOME,I,,162429,,35.9295868,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,HOME,GSEBCH,SEBC,GENERAL,HOME,I,,62209,,81.1295102,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,HOME,GOPENH,OPEN,GENERAL,HOME,VII,,176242,,25.5643537,FE_2025_CAP3_MH.pdf,4,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GOPENH,OPEN,GENERAL,HOME,I,,93852,,69.8941051,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GSCH,SC,GENERAL,HOME,I,,106305,,64.7148712,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GVJH,VJ,GENERAL,HOME,I,,102744,,66.2972028,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GNT3H,NT3,GENERAL,HOME,I,,140318,,49.1540892,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GOBCH,OBC,GENERAL,HOME,I,,110571,,63.2000580,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GSEBCH,SEBC,GENERAL,HOME,I,,201943,,2.5131625,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,LOPENH,OPEN,LADIES,HOME,I,,99478,,67.8236662,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,LNT1H,NT1,LADIES,HOME,I,,131452,,53.2657343,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GOPENH,OPEN,GENERAL,HOME,II,,138179,,49.7291102,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
