academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,source_file,source_page,needs_review,review_reason
2023-24,FE,2134,"Peoples Education Society's College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,60,213419110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,483,false,
2023-24,FE,2134,"Peoples Education Society's College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,54,213424210,Computer Science and Engineering,60,45,0,9,6,0,6,213424211T,3,FE_2023_SeatMatrix.pdf,484,false,
2023-24,FE,2134,"Peoples Education Society's College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,60,213429310,Electrical Engineering,60,51,0,9,0,1,6,213429311T,3,FE_2023_SeatMatrix.pdf,485,false,
2023-24,FE,2134,"Peoples Education Society's College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,54,213437810,Electronics Engineering ( VLSI Design and,60,45,0,9,6,0,6,213437811T,3,FE_2023_SeatMatrix.pdf,486,false,
2023-24,FE,2134,"Peoples Education Society's College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,60,213461510,Mechanical & Automation Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,487,false,
2023-24,FE,2134,"Peoples Education Society's College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,27,213484410,Electronics and Computer Engineering,30,22,0,5,3,0,3,213484411T,2,FE_2023_SeatMatrix.pdf,488,false,
2023-24,FE,2134,"Peoples Education Society's College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,54,213491210,Computer Science and Engineering(Data Science),60,45,0,9,6,0,6,213491211T,3,FE_2023_SeatMatrix.pdf,489,false,
2023-24,FE,2135,"Hi-Tech Institute of Technology, Aurangabad",Un-Aided,Un-Aided,false,60,213519110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,490,false,
2023-24,FE,2135,"Hi-Tech Institute of Technology, Aurangabad",Un-Aided,Un-Aided,false,180,213524210,Computer Science and Engineering,180,153,0,27,0,2,18,213524211T,9,FE_2023_SeatMatrix.pdf,491,false,
2023-24,FE,2135,"Hi-Tech Institute of Technology, Aurangabad",Un-Aided,Un-Aided,false,60,213561210,Mechanical Engineering,60,51,0,9,0,1,6,213561211T,3,FE_2023_SeatMatrix.pdf,492,false,
2023-24,FE,2135,"Hi-Tech Institute of Technology, Aurangabad",Un-Aided,Un-Aided,false,60,213591110,Computer Science and Engineering(Artificial,60,51,0,9,0,1,6,213591111T,3,FE_2023_SeatMatrix.pdf,493,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,60,213619110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,494,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,60,213624210,Computer Science and Engineering,60,51,0,9,0,1,6,213624211T,3,FE_2023_SeatMatrix.pdf,495,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,60,213624610,Information Technology,60,51,0,9,0,1,6,213624611T,3,FE_2023_SeatMatrix.pdf,496,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,60,213629310,Electrical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,497,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,60,213637210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,498,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,60,213661210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,499,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,30,213691210,Computer Science and Engineering(Data Science),30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,500,false,
2023-24,FE,2136,"Aditya Engineering College , Beed",Un-Aided,Un-Aided,false,30,213692110,Artificial Intelligence and Machine Learning,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,501,false,
2023-24,FE,2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Un-Aided,Un-Aided,false,60,213819110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,502,false,
2023-24,FE,2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Un-Aided,Un-Aided,false,54,213824210,Computer Science and Engineering,60,45,0,9,6,0,6,213824211T,3,FE_2023_SeatMatrix.pdf,503,false,
2023-24,FE,2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Un-Aided,Un-Aided,false,30,213829310,Electrical Engineering,30,25,0,5,0,0,3,213829311T,2,FE_2023_SeatMatrix.pdf,504,false,
2023-24,FE,2138,"Matsyodari Shikshan Sansatha's College of Engineering and Technology, Jalna",Un-Aided,Un-Aided,false,60,213861210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,505,false,
2023-24,FE,2250,"Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Un-Aided,Un-Aided,false,36,225019110,Civil Engineering,36,31,0,5,0,0,4,,0,FE_2023_SeatMatrix.pdf,506,false,
2023-24,FE,2250,"Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Un-Aided,Un-Aided,false,15,225024210,Computer Science and Engineering,15,13,0,2,0,0,2,,0,FE_2023_SeatMatrix.pdf,507,false,
2023-24,FE,2250,"Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Un-Aided,Un-Aided,false,54,225029310,Electrical Engineering,54,46,0,8,0,0,5,,0,FE_2023_SeatMatrix.pdf,508,false,
2023-24,FE,2250,"Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Un-Aided,Un-Aided,false,15,225037210,Electronics and Telecommunication Engg,15,13,0,2,0,0,2,,0,FE_2023_SeatMatrix.pdf,509,false,
2023-24,FE,2250,"Aurangabad College of Engineering, Naygaon Savangi, Aurangabad",Un-Aided,Un-Aided,false,54,225061210,Mechanical Engineering,54,46,0,8,0,0,5,,0,FE_2023_SeatMatrix.pdf,510,false,
2023-24,FE,2252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",Un-Aided,Un-Aided,false,60,225219110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,511,false,
2023-24,FE,2252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",Un-Aided,Un-Aided,false,60,225224210,Computer Science and Engineering,60,51,0,9,0,1,6,225224211T,3,FE_2023_SeatMatrix.pdf,512,false,
2023-24,FE,2252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",Un-Aided,Un-Aided,false,30,225229710,Electrical and Electronics Engineering,30,25,0,5,0,0,3,225229711T,2,FE_2023_SeatMatrix.pdf,513,false,
2023-24,FE,2252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",Un-Aided,Un-Aided,false,60,225261210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,514,false,
2023-24,FE,2254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Un-Aided,Un-Aided,false,60,225419110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,515,false,
2023-24,FE,2254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Un-Aided,Un-Aided,false,48,225424510,Computer Engineering,60,39,0,9,12,0,6,225424511T,3,FE_2023_SeatMatrix.pdf,516,false,
2023-24,FE,2254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Un-Aided,Un-Aided,false,60,225429310,Electrical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,517,false,
2023-24,FE,2254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Un-Aided,Un-Aided,false,60,225437210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,518,false,
2023-24,FE,2254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",Un-Aided,Un-Aided,false,60,225461210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,519,false,
2023-24,FE,2282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",Un-Aided,Un-Aided,false,60,228219110,Civil Engineering,60,51,0,9,0,1,6,228219111T,3,FE_2023_SeatMatrix.pdf,520,false,
2023-24,FE,2282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",Un-Aided,Un-Aided,false,90,228224510,Computer Engineering,90,76,0,14,0,1,9,228224511T,5,FE_2023_SeatMatrix.pdf,521,false,
2023-24,FE,2282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",Un-Aided,Un-Aided,false,30,228224610,Information Technology,30,25,0,5,0,0,3,228224611T,2,FE_2023_SeatMatrix.pdf,522,false,
2023-24,FE,2282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",Un-Aided,Un-Aided,false,90,228229310,Electrical Engineering,90,76,0,14,0,1,9,228229311T,5,FE_2023_SeatMatrix.pdf,523,false,
2023-24,FE,2282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",Un-Aided,Un-Aided,false,30,228261210,Mechanical Engineering,30,25,0,5,0,0,3,228261211T,2,FE_2023_SeatMatrix.pdf,524,false,
2023-24,FE,2282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",Un-Aided,Un-Aided,false,60,228290010,Electronics and Computer Science,60,51,0,9,0,1,6,228290011T,3,FE_2023_SeatMatrix.pdf,525,false,
2023-24,FE,2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,Un-Aided,Un-Aided,false,60,250819110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,526,false,
2023-24,FE,2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,Un-Aided,Un-Aided,false,108,250824510,Computer Engineering,120,90,0,18,12,1,12,250824511T,6,FE_2023_SeatMatrix.pdf,527,false,
2023-24,FE,2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,Un-Aided,Un-Aided,false,60,250829310,Electrical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,528,false,
2023-24,FE,2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,Un-Aided,Un-Aided,false,30,250850310,Food Technology,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,529,false,
2023-24,FE,2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,Un-Aided,Un-Aided,false,30,250861210,Mechanical Engineering,30,25,0,5,0,0,3,250861211T,2,FE_2023_SeatMatrix.pdf,530,false,
2023-24,FE,2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,Un-Aided,Un-Aided,false,60,250891410,Safety and Fire Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,531,false,
2023-24,FE,2522,"STMEI's Sandipani Technical Campus-Faculty of Engineering, Latur.",Un-Aided,Un-Aided,false,60,252219110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,532,false,
2023-24,FE,2522,"STMEI's Sandipani Technical Campus-Faculty of Engineering, Latur.",Un-Aided,Un-Aided,false,60,252224510,Computer Engineering,60,51,0,9,0,1,6,252224511T,3,FE_2023_SeatMatrix.pdf,533,false,
2023-24,FE,2522,"STMEI's Sandipani Technical Campus-Faculty of Engineering, Latur.",Un-Aided,Un-Aided,false,60,252237210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,534,false,
2023-24,FE,2522,"STMEI's Sandipani Technical Campus-Faculty of Engineering, Latur.",Un-Aided,Un-Aided,false,60,252261210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,535,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,60,253319110,Civil Engineering,60,51,0,9,0,1,6,253319111T,3,FE_2023_SeatMatrix.pdf,536,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,96,253324210,Computer Science and Engineering,120,78,0,18,24,1,12,253324211T,6,FE_2023_SeatMatrix.pdf,537,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,60,253329310,Electrical Engineering,60,51,0,9,0,1,6,253329311T,3,FE_2023_SeatMatrix.pdf,538,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,54,253337810,Electronics Engineering ( VLSI Design and,60,45,0,9,6,0,6,253337811T,3,FE_2023_SeatMatrix.pdf,539,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,60,253361210,Mechanical Engineering,60,51,0,9,0,1,6,253361211T,3,FE_2023_SeatMatrix.pdf,540,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,48,253384410,Electronics and Computer Engineering,60,39,0,9,12,0,6,253384411T,3,FE_2023_SeatMatrix.pdf,541,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,54,253392810,Electronics and Communication(Advanced,60,45,0,9,6,0,6,253392811T,3,FE_2023_SeatMatrix.pdf,542,false,
2023-24,FE,2533,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Un-Aided,Un-Aided,false,48,253399510,Artificial Intelligence and Data Science,60,39,0,9,12,0,6,253399511T,3,FE_2023_SeatMatrix.pdf,543,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,46,303319110,Civil Engineering,46,46,0,0,0,0,5,,0,FE_2023_SeatMatrix.pdf,544,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,46,303324510,Computer Engineering,46,46,0,0,0,0,5,303324511T,3,FE_2023_SeatMatrix.pdf,546,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,46,303324610,Information Technology,46,46,0,0,0,0,5,303324611T,3,FE_2023_SeatMatrix.pdf,548,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,46,303329310,Electrical Engineering,46,46,0,0,0,0,5,303329311T,3,FE_2023_SeatMatrix.pdf,550,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,51,303337210,Electronics and Telecommunication Engg,51,51,0,0,0,1,5,303337211T,3,FE_2023_SeatMatrix.pdf,552,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,25,303337810,Electronics Engineering ( VLSI Design and,25,25,0,0,0,0,3,303337811T,2,FE_2023_SeatMatrix.pdf,556,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,46,303350710,Chemical Engineering,46,46,0,0,0,0,5,303350711T,3,FE_2023_SeatMatrix.pdf,558,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,46,303352710,Petro Chemical Engineering,46,46,0,0,0,0,5,,0,FE_2023_SeatMatrix.pdf,560,false,
2023-24,FE,3033,"Dr. Babasaheb Ambedkar Technological University, Lonere",University Managed,University Managed,false,46,303361210,Mechanical Engineering,46,46,0,0,0,0,5,303361211T,3,FE_2023_SeatMatrix.pdf,562,false,
2023-24,FE,3042,"Government College of Engineering, Ratnagiri",Government,Government,false,60,304229310,Electrical Engineering,60,60,0,0,0,1,6,304229311T,3,FE_2023_SeatMatrix.pdf,564,false,
2023-24,FE,3042,"Government College of Engineering, Ratnagiri",Government,Government,false,60,304250410,Food Technology And Management,60,60,0,0,0,1,6,,0,FE_2023_SeatMatrix.pdf,565,false,
2023-24,FE,3042,"Government College of Engineering, Ratnagiri",Government,Government,false,60,304262410,Mechatronics Engineering,60,60,0,0,0,1,6,,0,FE_2023_SeatMatrix.pdf,566,false,
2023-24,FE,3042,"Government College of Engineering, Ratnagiri",Government,Government,false,60,304291810,Civil and infrastructure Engineering,60,60,0,0,0,1,6,,0,FE_2023_SeatMatrix.pdf,567,false,
2023-24,FE,3042,"Government College of Engineering, Ratnagiri",Government,Government,false,60,304299510,Artificial Intelligence and Data Science,60,60,0,0,0,1,6,304299511T,3,FE_2023_SeatMatrix.pdf,568,false,
2023-24,FE,4135,"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Un-Aided,Un-Aided,false,60,413519110,Civil Engineering,60,51,0,9,0,1,6,413519111T,3,FE_2023_SeatMatrix.pdf,569,false,
2023-24,FE,4135,"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Un-Aided,Un-Aided,false,90,413524210,Computer Science and Engineering,90,76,0,14,0,1,9,413524211T,5,FE_2023_SeatMatrix.pdf,570,false,
2023-24,FE,4135,"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Un-Aided,Un-Aided,false,60,413524610,Information Technology,60,51,0,9,0,1,6,413524611T,3,FE_2023_SeatMatrix.pdf,571,false,
2023-24,FE,4135,"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Un-Aided,Un-Aided,false,60,413529310,Electrical Engineering,60,51,0,9,0,1,6,413529311T,3,FE_2023_SeatMatrix.pdf,572,false,
2023-24,FE,4135,"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Un-Aided,Un-Aided,false,30,413537210,Electronics and Telecommunication Engg,30,25,0,5,0,0,3,413537211T,2,FE_2023_SeatMatrix.pdf,573,false,
2023-24,FE,4135,"Amar Seva Mandal's Shree Govindrao Vanjari College of Engineering & Technology, Nagpur",Un-Aided,Un-Aided,false,60,413561210,Mechanical Engineering,60,51,0,9,0,1,6,413561211T,3,FE_2023_SeatMatrix.pdf,574,false,
2023-24,FE,4141,"Shriram Gram Vikas Shikshan Sanstha, Vilasrao Deshmukh College of Engineering and Technology, Nagpur",Un-Aided,Un-Aided,false,60,414119110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2023_SeatMatrix.pdf,575,false,
2023-24,FE,4141,"Shriram Gram Vikas Shikshan Sanstha, Vilasrao Deshmukh College of Engineering and Technology, Nagpur",Un-Aided,Un-Aided,false,120,414124510,Computer Engineering,120,102,0,18,0,1,12,,0,FE_2023_SeatMatrix.pdf,576,false,
2023-24,FE,4141,"Shriram Gram Vikas Shikshan Sanstha, Vilasrao Deshmukh College of Engineering and Technology, Nagpur",Un-Aided,Un-Aided,false,30,414161210,Mechanical Engineering,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,577,false,
2023-24,FE,4141,"Shriram Gram Vikas Shikshan Sanstha, Vilasrao Deshmukh College of Engineering and Technology, Nagpur",Un-Aided,Un-Aided,false,30,414199510,Artificial Intelligence and Data Science,30,25,0,5,0,0,3,,0,FE_2023_SeatMatrix.pdf,578,false,
2023-24,FE,4163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,Un-Aided,Un-Aided,false,60,416319110,Civil Engineering,60,51,0,9,0,1,6,416319111T,3,FE_2023_SeatMatrix.pdf,579,false,
2023-24,FE,4163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,Un-Aided,Un-Aided,false,111,416324210,Computer Science and Engineering,120,93,0,18,9,1,12,416324211T,6,FE_2023_SeatMatrix.pdf,580,false,
2023-24,FE,4163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,Un-Aided,Un-Aided,false,60,416329310,Electrical Engineering,60,51,0,9,0,1,6,416329311T,3,FE_2023_SeatMatrix.pdf,581,false,
2023-24,FE,4163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,Un-Aided,Un-Aided,false,60,416337010,Electronics and Communication Engineering,60,51,0,9,0,1,6,416337011T,3,FE_2023_SeatMatrix.pdf,582,false,
2023-24,FE,4163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,Un-Aided,Un-Aided,false,60,416361210,Mechanical Engineering,60,51,0,9,0,1,6,416361211T,3,FE_2023_SeatMatrix.pdf,583,false,
2023-24,FE,4163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,Un-Aided,Un-Aided,false,57,416370110,Mining Engineering,60,48,0,9,3,0,6,416370111T,3,FE_2023_SeatMatrix.pdf,584,false,
2023-24,FE,4163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,Un-Aided,Un-Aided,false,30,416391210,Computer Science and Engineering(Data Science),30,25,0,5,0,0,3,416391211T,2,FE_2023_SeatMatrix.pdf,585,false,
2023-24,FE,4181,"Swaminarayan Siddhanta Institute Of Technology, Nagpur",Un-Aided,Un-Aided,false,30,418119110,Civil Engineering,30,25,0,5,0,0,3,418119111T,2,FE_2023_SeatMatrix.pdf,586,false,
2023-24,FE,4181,"Swaminarayan Siddhanta Institute Of Technology, Nagpur",Un-Aided,Un-Aided,false,60,418124510,Computer Engineering,60,51,0,9,0,1,6,418124511T,3,FE_2023_SeatMatrix.pdf,587,false,
2023-24,FE,4181,"Swaminarayan Siddhanta Institute Of Technology, Nagpur",Un-Aided,Un-Aided,false,30,418137210,Electronics and Telecommunication Engg,30,25,0,5,0,0,3,418137211T,2,FE_2023_SeatMatrix.pdf,588,false,
2023-24,FE,4181,"Swaminarayan Siddhanta Institute Of Technology, Nagpur",Un-Aided,Un-Aided,false,30,418161210,Mechanical Engineering,30,25,0,5,0,0,3,418161211T,2,FE_2023_SeatMatrix.pdf,589,false,
